frame_time_s,f0_hz
149.6294,173.107
149.7222,175.119
149.8151,175.119
149.908,86.554
150.0009,204.675
150.0938,161.515
150.1866,176.133
150.2795,187.688
150.3724,175.119
150.4653,174.11
150.5582,224.492
150.651,224.492
150.7439,239.219
150.8368,176.133
150.9297,200.0
151.0226,116.878
151.1154,117.555
151.2083,89.606
151.3012,96.594
151.3941,68.698
151.487,176.133
151.5798,146.409
151.6727,90.125
151.7656,203.496
151.8585,174.11
151.9514,175.119
152.0442,178.18
152.1371,174.11
152.23,87.559
152.3229,198.848
152.4158,176.133
152.5086,174.11
152.6015,203.496
152.6944,181.294
152.7873,127.456
152.8802,133.484
152.973,243.401
153.0659,130.435
153.1588,130.435
153.2517,198.848
153.3445,65.218
153.4374,64.842
153.5303,186.607
153.6232,180.25
153.7161,131.191
153.8089,184.463
153.9018,88.577
153.9947,176.133
154.0876,207.053
154.1805,197.703
154.2733,93.303
154.3662,270.07
154.4591,344.221
154.552,
154.6449,213.12
154.7377,240.605
154.8306,250.533
154.9235,262.382
155.0164,137.395
155.1093,175.119
155.2021,174.11
155.295,153.333
155.3879,348.22
155.4808,
155.5737,200.0
155.6665,235.11
155.7594,116.878
155.8523,220.636
155.9452,
156.0381,
156.1309,260.87
156.2238,253.444
156.3167,310.229
156.4096,193.187
156.5025,312.026
156.5953,177.154
156.6882,172.11
156.7811,87.559
156.874,86.055
156.9669,253.444
157.0597,262.382
157.1526,262.382
157.2455,262.382
157.3384,197.703
157.4313,156.013
157.5241,155.114
157.617,90.125
157.7099,276.383
157.8028,277.984
157.8957,202.324
157.9885,92.766
158.0814,65.218
158.1743,207.053
158.2672,66.358
158.3601,116.205
158.4529,232.409
158.5458,231.071
158.6387,232.409
158.7316,216.845
158.8245,259.368
158.9173,260.87
159.0102,262.382
159.1031,208.252
159.196,205.86
159.2889,207.053
159.3817,209.459
159.4746,208.252
159.5675,208.252
159.6604,202.324
159.7533,116.205
159.8461,68.698
159.939,203.496
160.0319,196.564
160.1248,198.848
160.2177,200.0
160.3105,211.893
160.4034,232.409
160.4963,233.755
160.5892,233.755
160.6821,233.755
160.7749,233.755
160.8678,232.409
160.9607,244.811
161.0536,233.755
161.1465,207.053
161.2393,214.355
161.3322,210.672
161.4251,492.458
161.518,220.636
161.6109,182.344
161.7037,228.416
161.7966,103.526
161.8895,104.126
161.9824,195.432
162.0753,229.74
162.1681,231.071
162.261,205.86
162.3539,501.066
162.4468,251.984
162.5396,196.564
162.6325,243.401
162.7254,256.389
162.8183,216.845
162.9112,253.444
163.004,237.841
163.0969,260.87
163.1898,260.87
163.2827,312.026
163.3756,155.114
163.4684,164.338
163.5613,176.133
163.6542,176.133
163.7471,265.43
163.84,263.902
163.9328,196.564
164.0257,262.382
164.1186,260.87
164.2115,262.382
164.3044,203.496
164.3972,613.331
164.4901,620.458
164.583,207.053
164.6759,208.252
164.7688,292.817
164.8616,204.675
164.9545,228.416
165.0474,260.87
165.1403,196.564
165.2332,233.755
165.326,232.409
165.4189,232.409
165.5118,135.035
165.6047,131.191
165.6976,131.191
165.7904,86.554
165.8833,257.874
165.9762,260.87
166.0691,262.382
166.162,250.533
166.2548,88.577
166.3477,201.159
166.4406,203.496
166.5335,205.86
166.6264,205.86
166.7192,207.053
166.8121,207.053
166.905,205.86
166.9979,196.564
167.0908,196.564
167.1836,196.564
167.2765,196.564
167.3694,195.432
167.4623,195.432
167.5552,98.282
167.648,103.526
167.7409,207.053
167.8338,195.432
167.9267,196.564
168.0196,196.564
168.1124,97.153
168.2053,195.432
168.2982,208.252
168.3911,196.564
168.484,195.432
168.5768,195.432
168.6697,203.496
168.7626,65.218
168.8555,87.055
168.9484,200.0
169.0412,165.29
169.1341,246.229
169.227,232.409
169.3199,237.841
169.4128,489.621
169.5056,495.311
169.5985,192.075
169.6914,233.755
169.7843,233.755
169.8772,241.999
169.97,160.585
170.0629,243.401
170.1558,77.111
170.2487,176.133
170.3416,171.119
170.4344,204.675
170.5273,174.11
170.6202,87.055
170.7131,213.12
170.806,69.496
170.8988,198.848
170.9917,196.564
171.0846,211.893
171.1775,196.564
171.2704,284.481
171.3632,207.053
171.4561,208.252
171.549,209.459
171.6419,73.204
171.7348,224.492
171.8276,232.409
171.9205,233.755
172.0134,232.409
172.1063,232.409
172.1991,86.554
172.292,256.389
172.3849,229.74
172.4778,231.071
172.5707,241.999
172.6635,207.053
172.7564,205.86
172.8493,196.564
172.9422,194.306
173.0351,87.559
173.1279,198.848
173.2208,86.554
173.3137,215.596
173.4066,188.775
173.4995,87.559
173.5923,88.067
173.6852,176.133
173.7781,183.401
173.871,176.133
173.9639,220.636
174.0567,202.324
174.1496,204.675
174.2425,195.432
174.3354,224.492
174.4283,116.878
174.5211,195.432
174.614,196.564
174.7069,116.205
174.7998,193.187
174.8927,207.053
174.9855,207.053
175.0784,205.86
175.1713,88.067
175.2642,86.055
175.3571,251.984
175.4499,260.87
175.5428,270.07
175.6357,87.055
175.7286,88.577
175.8215,92.232
175.9143,85.56
176.0072,177.154
176.1001,135.035
176.193,133.484
176.2859,203.496
176.3787,219.365
176.4716,213.12
176.5645,205.86
176.6574,214.355
176.7503,205.86
176.8431,198.848
176.936,194.306
177.0289,201.159
177.1218,204.675
177.2147,209.459
177.3075,196.564
177.4004,197.703
177.4933,235.11
177.5862,253.444
177.6791,260.87
177.7719,247.655
177.8648,486.801
177.9577,253.444
178.0506,229.74
178.1435,253.444
178.2363,164.338
178.3292,174.11
178.4221,161.515
178.515,165.29
178.6079,205.86
178.7007,200.0
178.7936,201.159
178.8865,198.848
178.9794,197.703
179.0723,198.848
179.1651,204.675
179.258,194.306
179.3509,233.755
179.4438,197.703
179.5367,205.86
179.6295,210.672
179.7224,200.0
179.8153,87.559
179.9082,241.999
180.0011,87.055
180.0939,237.841
180.1868,83.605
180.2797,87.559
180.3726,87.055
180.4655,87.055
180.5583,87.055
180.6512,181.294
180.7441,260.87
180.837,128.194
180.9299,202.324
181.0227,233.755
181.1156,231.071
181.2085,203.496
181.3014,231.071
181.3942,233.755
181.4871,198.848
181.58,232.409
181.6729,232.409
181.7658,228.416
181.8586,253.444
181.9515,276.383
182.0444,276.383
182.1373,259.368
182.2302,260.87
182.323,87.055
182.4159,87.055
182.5088,263.902
182.6017,88.577
182.6946,90.125
182.7874,136.604
182.8803,90.125
182.9732,209.459
183.0661,259.368
183.159,262.382
183.2518,219.365
183.3447,240.605
183.4376,253.444
183.5305,211.893
183.6234,231.071
183.7162,232.409
183.8091,231.071
183.902,274.791
183.9949,276.383
184.0878,274.791
184.1806,131.191
184.2735,128.194
184.3664,78.007
184.4593,87.055
184.5522,87.055
184.645,86.554
184.7379,224.492
184.8308,87.055
184.9237,88.067
185.0166,89.606
185.1094,88.067
185.2023,87.559
185.2952,203.496
185.3881,88.067
185.481,87.055
185.5738,202.324
185.6667,233.755
185.7596,240.605
185.8525,221.914
185.9454,228.416
186.0382,
186.1311,
186.224,
186.3169,
186.4098,
186.5026,
186.5955,
186.6884,
186.7813,
186.8742,
186.967,350.237
187.0599,350.237
187.1528,348.22
187.2457,348.22
187.3386,346.215
187.4314,350.237
187.5243,350.237
187.6172,348.22
187.7101,350.237
187.803,348.22
187.8958,348.22
187.9887,388.613
188.0816,390.864
188.1745,390.864
188.2674,404.648
188.3602,409.35
188.4531,393.128
188.546,348.22
188.6389,348.22
188.7318,350.237
188.8246,350.237
188.9175,348.22
189.0104,352.266
189.1033,244.811
189.1962,87.055
189.289,87.055
189.3819,87.559
189.4748,87.559
189.5677,87.559
189.6606,205.86
189.7534,175.119
189.8463,87.559
189.9392,203.496
190.0321,87.559
190.125,235.11
190.2178,231.071
190.3107,233.755
190.4036,232.409
190.4965,231.071
190.5893,213.12
190.6822,211.893
190.7751,232.409
190.868,231.071
190.9609,265.43
191.0537,277.984
191.1466,138.992
191.2395,138.191
191.3324,138.992
191.4253,92.232
191.5181,87.559
191.611,87.559
191.7039,259.368
191.7968,260.87
191.8897,207.053
191.9825,204.675
192.0754,207.053
192.1683,251.984
192.2612,209.459
192.3541,203.496
192.4469,208.252
192.5398,208.252
192.6327,196.564
192.7256,205.86
192.8185,197.703
192.9113,198.848
193.0042,65.595
193.0971,65.218
193.19,65.595
193.2829,65.975
193.3757,64.469
193.4686,67.517
193.5615,65.595
193.6544,65.595
193.7473,203.496
193.8401,87.559
193.933,87.559
194.0259,
194.1188,53.589
194.2117,146.409
194.3045,204.675
194.3974,296.22
194.4903,348.22
194.5832,348.22
194.6761,215.596
194.7689,276.383
194.8618,174.11
194.9547,235.11
195.0476,233.755
195.1405,233.755
195.2333,182.344
195.3262,232.409
195.4191,232.409
195.512,233.755
195.6049,233.755
195.6977,233.755
195.7906,78.007
195.8835,138.992
195.9764,138.992
196.0693,198.848
196.1621,260.87
196.255,260.87
196.3479,262.382
196.4408,262.382
196.5337,213.12
196.6265,210.672
196.7194,208.252
196.8123,208.252
196.9052,276.383
196.9981,196.564
197.0909,68.302
197.1838,184.463
197.2767,195.432
197.3696,205.86
197.4625,195.432
197.5553,193.187
197.6482,202.324
197.7411,196.564
197.834,97.716
197.9269,198.848
198.0197,200.0
198.1126,202.324
198.2055,67.517
198.2984,67.909
198.3913,
198.4841,
198.577,
198.6699,
198.7628,87.559
198.8557,87.055
198.9485,224.492
199.0414,175.119
199.1343,202.324
199.2272,86.554
199.3201,143.893
199.4129,241.999
199.5058,133.484
199.5987,195.432
199.6916,232.409
199.7844,223.199
199.8773,215.596
199.9702,231.071
200.0631,229.74
200.156,205.86
200.2488,211.893
200.3417,219.365
200.4346,198.848
200.5275,204.675
200.6204,196.564
200.7132,203.496
200.8061,88.577
200.899,64.469
200.9919,64.469
201.0848,
201.1776,
201.2705,277.984
201.3634,406.992
201.4563,406.992
201.5492,196.564
201.642,148.968
201.7349,197.703
201.8278,74.484
201.9207,92.232
202.0136,66.358
202.1064,175.119
202.1993,194.306
202.2922,239.219
202.3851,259.368
202.478,216.845
202.5708,203.496
202.6637,197.703
202.7566,65.595
202.8495,65.595
202.9424,65.595
203.0352,
203.1281,66.358
203.221,52.063
203.3139,69.496
203.4068,66.358
203.4996,65.218
203.5925,
203.6854,88.067
203.7783,87.559
203.8712,88.577
203.964,190.968
204.0569,196.564
204.1498,214.355
204.2427,214.355
204.3356,210.672
204.4284,211.893
204.5213,203.496
204.6142,203.496
204.7071,223.199
204.8,216.845
204.8928,197.703
204.9857,213.12
205.0786,213.12
205.1715,76.225
205.2644,78.007
205.3572,205.86
205.4501,210.672
205.543,189.868
205.6359,180.25
205.7288,503.968
205.8216,495.311
205.9145,263.902
206.0074,260.87
206.1003,518.736
206.1932,524.763
206.286,169.154
206.3789,174.11
206.4718,175.119
206.5647,228.416
206.6576,179.212
206.7504,
206.8433,
206.9362,
207.0291,
207.122,
207.2148,50.29
207.3077,64.469
207.4006,131.951
207.4935,64.842
207.5864,65.975
207.6792,66.358
207.7721,87.559
207.865,87.559
207.9579,89.09
208.0508,175.119
208.1436,175.119
208.2365,87.559
208.3294,271.634
208.4223,271.634
208.5152,350.237
208.608,188.775
208.7009,175.119
208.7938,175.119
208.8867,186.607
208.9796,418.918
209.0724,393.128
209.1653,225.793
209.2582,196.564
209.3511,195.432
209.4439,219.365
209.5368,276.383
209.6297,277.984
209.7226,277.984
209.8155,138.992
209.9083,233.755
210.0012,138.992
210.0941,177.154
210.187,346.215
210.2799,172.11
210.3727,174.11
210.4656,175.119
210.5585,87.559
210.6514,243.401
210.7443,262.382
210.8371,262.382
210.93,183.401
211.0229,260.87
211.1158,262.382
211.2087,198.848
211.3015,233.755
211.3944,233.755
211.4873,228.416
211.5802,243.401
211.6731,232.409
211.7659,251.984
211.8588,515.748
211.9517,521.741
212.0446,260.87
212.1375,244.811
212.2303,263.902
212.3232,262.382
212.4161,175.119
212.509,175.119
212.6019,176.133
212.6947,175.119
212.7876,175.119
212.8805,175.119
212.9734,224.492
213.0663,627.667
213.1591,613.331
213.252,204.675
213.3449,262.382
213.4378,262.382
213.5307,262.382
213.6235,233.755
213.7164,233.755
213.8093,229.74
213.9022,209.459
213.9951,120.303
214.0879,276.383
214.1808,277.984
214.2737,276.383
214.3666,138.992
214.4595,71.947
214.5523,69.496
214.6452,111.6
214.7381,263.902
214.831,262.382
214.9239,262.382
215.0167,262.382
215.1096,262.382
215.2025,262.382
215.2954,260.87
215.3883,260.87
215.4811,263.902
215.574,174.11
215.6669,260.87
215.7598,251.984
215.8527,233.755
215.9455,257.874
216.0384,262.382
216.1313,262.382
216.2242,175.119
216.3171,64.469
216.4099,65.595
216.5028,132.715
216.5957,66.358
216.6886,65.595
216.7815,65.595
216.8743,65.595
216.9672,65.218
217.0601,86.554
217.153,87.559
217.2459,228.416
217.3387,176.133
217.4316,175.119
217.5245,176.133
217.6174,98.282
217.7103,175.119
217.8031,175.119
217.896,177.154
217.9889,156.917
218.0818,173.107
218.1747,239.219
218.2675,98.851
218.3604,97.716
218.4533,98.282
218.5462,196.564
218.639,239.219
218.7319,236.472
218.8248,249.09
218.9177,174.11
219.0106,
219.1034,69.898
219.1963,122.405
219.2892,82.169
219.3821,86.554
219.475,176.133
219.5678,175.119
219.6607,175.119
219.7536,177.154
219.8465,87.559
219.9394,210.672
220.0322,530.861
220.1251,524.763
220.218,521.741
220.3109,521.741
220.4038,521.741
220.4966,530.861
220.5895,194.306
220.6824,65.595
220.7753,65.975
220.8682,66.358
220.961,182.344
221.0539,177.154
221.1468,106.56
221.2397,178.18
221.3326,177.154
221.4254,65.975
221.5183,65.975
221.6112,
221.7041,
221.797,
221.8898,
221.9827,
222.0756,
222.1685,
222.2614,
222.3542,
222.4471,
222.54,
222.6329,
222.7258,
222.8186,
222.9115,138.191
223.0044,138.992
223.0973,138.992
223.1902,94.934
223.283,139.797
223.3759,138.992
223.4688,69.096
223.5617,138.191
223.6546,138.992
223.7474,69.496
223.8403,138.992
223.9332,139.797
224.0261,69.898
224.119,116.205
224.2118,116.878
224.3047,116.878
224.3976,116.878
224.4905,116.205
224.5834,115.535
224.6762,117.555
224.7691,116.878
224.862,116.205
224.9549,58.439
225.0478,58.102
225.1406,123.828
225.2335,70.303
225.3264,97.716
225.4193,98.851
225.5122,193.187
225.605,202.324
225.6979,97.716
225.7908,
225.8837,97.153
225.9766,98.282
226.0694,98.282
226.1623,215.596
226.2552,98.282
226.3481,200.0
226.441,109.682
226.5338,107.798
226.6267,185.532
226.7196,177.154
226.8125,102.337
226.9054,213.12
226.9982,114.208
227.0911,118.236
227.184,270.07
227.2769,177.154
227.3698,84.577
227.4626,109.682
227.5555,107.798
227.6484,218.102
227.7413,225.793
227.8341,224.492
227.927,227.101
228.0199,235.11
228.1128,236.472
228.2057,232.409
228.2985,233.755
228.3914,241.999
228.4843,233.755
228.5772,236.472
228.6701,236.472
228.7629,123.828
228.8558,86.554
228.9487,68.698
229.0416,69.496
229.1345,84.09
229.2273,204.675
229.3202,68.302
229.4131,52.063
229.506,69.096
229.5989,176.133
229.6917,287.787
229.7846,155.114
229.8775,273.208
229.9704,135.817
230.0633,213.12
230.1561,197.703
230.249,231.071
230.3419,155.114
230.4348,74.915
230.5277,142.241
230.6205,213.12
230.7134,95.484
230.8063,65.218
230.8992,77.111
230.9921,
231.0849,59.118
231.1778,128.937
231.2707,70.711
231.3636,69.096
231.4565,50.0
231.5493,138.191
231.6422,138.191
231.7351,51.763
231.828,86.554
231.9209,239.219
232.0137,178.18
232.1066,87.055
232.1995,180.25
232.2924,58.102
232.3853,58.439
232.4781,
232.571,
232.6639,
232.7568,
232.8497,
232.9425,
233.0354,
233.1283,
233.2212,
233.3141,
233.4069,
233.4998,51.465
233.5927,68.302
233.6856,52.365
233.7785,51.763
233.8713,130.435
233.9642,126.722
234.0571,127.456
234.15,244.811
234.2429,220.636
234.3357,135.035
234.4286,113.55
234.5215,223.199
234.6144,223.199
234.7073,213.12
234.8001,220.636
234.893,207.053
234.9859,102.337
235.0788,202.324
235.1717,220.636
235.2645,250.533
235.3574,237.841
235.4503,219.365
235.5432,244.811
235.6361,237.841
235.7289,235.11
235.8218,213.12
235.9147,213.12
236.0076,184.463
236.1005,176.133
236.1933,58.439
236.2862,58.439
236.3791,
236.472,
236.5649,
236.6577,
236.7506,
236.8435,
236.9364,
237.0292,
237.1221,
237.215,
237.3079,
237.4008,
237.4936,
237.5865,
237.6794,
237.7723,
237.8652,
237.958,
238.0509,
238.1438,
238.2367,
238.3296,
238.4224,
238.5153,
238.6082,
238.7011,
238.794,
238.8868,
238.9797,
239.0726,
239.1655,
239.2584,
239.3512,
239.4441,
239.537,
239.6299,
239.7228,
239.8156,
239.9085,
240.0014,
240.0943,
240.1872,
240.28,
240.3729,
240.4658,
240.5587,
240.6516,
240.7444,
240.8373,
240.9302,
241.0231,
241.116,
241.2088,
241.3017,
241.3946,
241.4875,
241.5804,
241.6732,110.957
241.7661,118.921
241.859,197.703
241.9519,233.755
242.0448,228.416
242.1376,231.071
242.2305,219.365
242.3234,229.74
242.4163,233.755
242.5092,144.727
242.602,143.893
242.6949,67.909
242.7878,87.055
242.8807,87.559
242.9736,87.559
243.0664,175.119
243.1593,87.055
243.2522,175.119
243.3451,174.11
243.438,175.119
243.5308,175.119
243.6237,117.555
243.7166,117.555
243.8095,117.555
243.9024,
243.9952,131.951
244.0881,128.937
244.181,64.097
244.2739,64.842
244.3668,65.218
244.4596,110.318
244.5525,65.595
244.6454,173.107
244.7383,129.684
244.8312,65.218
244.924,64.842
245.0169,
245.1098,
245.2027,
245.2956,
245.3884,
245.4813,
245.5742,
245.6671,
245.76,
245.8528,
245.9457,59.118
246.0386,116.205
246.1315,125.992
246.2243,128.937
246.3172,250.533
246.4101,244.811
246.503,188.775
246.5959,229.74
246.6887,232.409
246.7816,203.496
246.8745,236.472
246.9674,76.666
247.0603,235.11
247.1531,133.484
247.246,240.605
247.3389,208.252
247.4318,127.456
247.5247,125.266
247.6175,130.435
247.7104,128.937
247.8033,263.902
247.8962,270.07
247.9891,421.344
248.0819,414.106
248.1748,512.778
248.2677,171.119
248.3606,57.768
248.4535,66.742
248.5463,
248.6392,
248.7321,
248.825,
248.9179,
249.0107,
249.1036,
249.1965,
249.2894,
249.3823,
249.4751,
249.568,
249.6609,
249.7538,67.517
249.8467,88.067
249.9395,131.191
250.0324,131.191
250.1253,172.11
250.2182,
250.3111,211.893
250.4039,229.74
250.4968,246.229
250.5897,174.11
250.6826,174.11
250.7755,221.914
